timestamp,system,incident_type,severity,region,cpu_usage,memory_usage,latency_ms,resolved,resolution_time_minutes
2026-04-25 10:20:22.328330,auth-service,memory_leak,medium,ap-south,57.82,85.07,148.43,True,50.0
2026-02-21 03:23:22.328330,analytics-pipeline,network_issue,critical,us-east,62.2,64.72,335.76,False,
2026-03-17 17:33:22.328330,notification-service,network_issue,high,ap-south,67.95,82.38,101.16,False,
2026-05-04 23:44:22.328330,recommendation-engine,latency_spike,critical,us-east,69.01,80.68,226.58,False,
2026-03-07 05:54:22.328330,inventory-engine,database_failure,low,us-east,80.98,63.79,332.75,True,84.0
2026-04-06 16:49:22.328330,recommendation-engine,latency_spike,low,us-east,99.48,65.65,184.36,False,
2026-05-11 17:53:22.328330,search-api,deployment_failure,low,ap-south,86.8,88.95,178.17,False,
2026-04-06 14:42:22.328330,notification-service,database_failure,low,us-east,58.7,66.62,112.44,True,87.0
2026-03-24 15:51:22.328330,recommendation-engine,database_failure,medium,eu-west,51.22,57.95,158.58,False,
2026-05-09 07:24:22.328330,analytics-pipeline,deployment_failure,high,ap-south,64.48,72.81,344.04,True,134.0
2026-03-20 22:01:22.328330,auth-service,latency_spike,medium,ap-south,50.02,81.81,202.88,False,
2026-04-08 17:35:22.328330,notification-service,database_failure,medium,us-east,64.26,78.1,130.18,False,
2026-02-24 04:15:22.328330,inventory-engine,api_timeout,critical,us-east,70.74,72.0,259.4,True,207.0
2026-03-22 07:19:22.328330,search-api,cpu_overload,low,us-east,69.34,99.46,168.98,True,147.0
2026-03-17 23:34:22.328330,recommendation-engine,cpu_overload,high,ap-south,57.04,62.52,175.56,True,90.0
2026-05-11 07:28:22.328330,notification-service,network_issue,medium,us-east,55.44,84.27,333.64,False,
2026-02-19 15:33:22.328330,search-api,network_issue,critical,eu-west,56.44,60.01,257.71,True,84.0
2026-03-28 20:31:22.328330,recommendation-engine,network_issue,high,eu-west,56.72,77.6,236.23,True,170.0
2026-03-18 16:52:22.328330,recommendation-engine,database_failure,high,eu-west,42.26,88.57,363.67,False,
2026-04-20 14:47:22.328330,auth-service,memory_leak,high,us-east,55.81,65.35,242.87,True,62.0
2026-05-06 05:00:22.328330,auth-service,latency_spike,high,eu-west,70.02,77.9,380.82,True,174.0
2026-04-18 01:50:22.328330,analytics-pipeline,database_failure,medium,ap-south,62.35,60.42,109.65,False,
2026-05-04 16:32:22.328330,auth-service,memory_leak,medium,ap-south,54.04,69.6,363.56,False,
2026-05-14 18:04:22.328330,recommendation-engine,cpu_overload,medium,us-east,57.24,72.69,218.69,False,
2026-03-11 05:53:22.328330,search-api,deployment_failure,critical,eu-west,82.83,100.32,177.53,True,84.0
2026-02-19 20:08:22.328330,analytics-pipeline,deployment_failure,critical,eu-west,57.66,82.53,274.55,False,
2026-03-17 23:43:22.328330,notification-service,api_timeout,critical,us-east,92.7,77.01,191.26,False,
2026-04-02 22:54:22.328330,notification-service,api_timeout,medium,eu-west,73.86,83.3,285.64,True,228.0
2026-04-25 23:22:22.328330,payment-api,network_issue,critical,us-east,72.61,82.8,313.54,True,187.0
2026-03-02 17:38:22.328330,notification-service,deployment_failure,low,us-east,85.73,77.78,206.63,True,200.0
2026-05-04 03:18:22.328330,inventory-engine,api_timeout,medium,us-east,67.2,84.48,154.65,True,238.0
2026-04-28 12:28:22.328330,analytics-pipeline,api_timeout,high,eu-west,70.53,65.28,222.3,False,
2026-05-13 21:10:22.328330,recommendation-engine,database_failure,high,eu-west,84.18,72.29,223.71,False,
2026-05-11 07:14:22.328330,inventory-engine,memory_leak,low,us-east,44.6,78.96,271.64,True,219.0
2026-03-14 16:13:22.328330,search-api,cpu_overload,medium,eu-west,97.45,66.31,237.53,True,78.0
2026-02-24 05:26:22.328330,analytics-pipeline,api_timeout,medium,ap-south,68.74,88.93,212.38,False,
2026-04-07 21:31:22.328330,notification-service,latency_spike,low,eu-west,69.19,77.29,234.93,False,
2026-04-29 02:24:22.328330,analytics-pipeline,memory_leak,critical,eu-west,58.3,72.33,305.89,False,
2026-04-27 02:23:22.328330,inventory-engine,latency_spike,low,eu-west,49.6,71.6,163.99,False,
2026-03-21 13:42:22.328330,analytics-pipeline,database_failure,critical,eu-west,82.93,51.72,175.29,True,219.0
2026-02-25 08:11:22.328330,recommendation-engine,database_failure,low,ap-south,70.66,88.79,214.74,True,188.0
2026-05-05 15:52:22.328330,inventory-engine,api_timeout,low,ap-south,56.67,92.57,104.16,False,
2026-04-26 19:59:22.328330,notification-service,api_timeout,medium,ap-south,32.02,75.28,179.84,True,139.0
2026-02-19 00:21:22.328330,inventory-engine,latency_spike,low,us-east,49.68,78.5,239.5,False,
2026-05-14 18:24:22.328330,search-api,api_timeout,high,us-east,56.54,54.64,289.8,True,96.0
2026-03-07 22:58:22.328330,payment-api,cpu_overload,medium,ap-south,74.75,68.81,367.73,True,202.0
2026-03-26 18:19:22.328330,search-api,deployment_failure,high,eu-west,48.95,51.69,164.65,True,95.0
2026-03-30 00:43:22.328330,inventory-engine,deployment_failure,medium,ap-south,64.32,72.92,200.7,False,
2026-02-18 10:53:22.328330,search-api,api_timeout,medium,eu-west,70.28,54.98,335.5,True,188.0
2026-03-09 01:54:22.328330,recommendation-engine,latency_spike,high,eu-west,63.77,83.41,247.42,True,207.0
2026-04-30 13:46:22.328330,payment-api,cpu_overload,high,ap-south,71.85,76.84,255.82,False,
2026-03-05 12:14:22.328330,notification-service,api_timeout,high,eu-west,74.64,85.95,235.72,True,78.0
2026-04-16 05:41:22.328330,analytics-pipeline,deployment_failure,low,ap-south,75.64,68.92,335.21,False,
2026-04-23 20:39:22.328330,payment-api,deployment_failure,high,us-east,54.85,91.61,216.79,False,
2026-03-12 01:44:22.328330,recommendation-engine,api_timeout,high,eu-west,43.54,71.54,165.52,False,
2026-03-16 17:40:22.328330,recommendation-engine,cpu_overload,high,eu-west,77.61,62.17,184.31,False,
2026-05-11 13:05:22.328330,recommendation-engine,database_failure,medium,ap-south,36.66,64.57,26.09,False,
2026-04-19 11:49:22.328330,payment-api,latency_spike,high,ap-south,41.24,79.12,282.86,False,
2026-04-20 19:57:22.328330,recommendation-engine,database_failure,critical,eu-west,71.38,58.4,216.18,False,
2026-04-16 17:33:22.328330,recommendation-engine,latency_spike,high,ap-south,64.95,56.1,340.27,False,
2026-04-23 17:44:22.328330,search-api,deployment_failure,low,eu-west,78.16,67.35,222.15,False,
2026-04-15 15:51:22.328330,notification-service,deployment_failure,medium,eu-west,68.13,45.5,200.23,True,222.0
2026-03-24 10:15:22.328330,search-api,deployment_failure,critical,eu-west,54.77,57.98,197.51,True,22.0
2026-04-27 05:58:22.328330,analytics-pipeline,network_issue,high,us-east,91.97,77.69,174.31,False,
2026-02-21 07:22:22.328330,notification-service,latency_spike,medium,ap-south,73.59,86.79,293.97,False,
2026-02-21 08:46:22.328330,inventory-engine,cpu_overload,critical,eu-west,65.89,62.24,275.86,True,140.0
2026-04-15 07:54:22.328330,recommendation-engine,cpu_overload,high,eu-west,70.9,80.74,270.81,True,11.0
2026-03-12 18:24:22.328330,auth-service,api_timeout,critical,ap-south,80.74,63.58,325.39,True,72.0
2026-03-09 04:34:22.328330,inventory-engine,network_issue,critical,eu-west,67.96,94.9,164.86,False,
2026-03-16 13:29:22.328330,recommendation-engine,memory_leak,low,eu-west,91.04,72.37,167.89,True,120.0
2026-05-03 00:20:22.328330,search-api,api_timeout,low,ap-south,57.74,66.16,253.93,False,
2026-03-18 22:35:22.328330,inventory-engine,network_issue,low,ap-south,72.84,63.12,218.05,False,
2026-02-26 14:22:22.328330,inventory-engine,deployment_failure,medium,ap-south,97.13,90.73,254.91,True,208.0
2026-04-15 19:49:22.328330,notification-service,memory_leak,low,eu-west,65.57,71.44,269.08,True,65.0
2026-03-07 18:55:22.328330,recommendation-engine,latency_spike,high,ap-south,49.66,66.91,86.51,False,
2026-04-06 04:27:22.328330,analytics-pipeline,database_failure,medium,ap-south,70.99,77.77,181.35,True,21.0
2026-04-20 13:51:22.328330,recommendation-engine,network_issue,critical,ap-south,88.61,55.29,102.85,False,
2026-03-09 17:15:22.328330,recommendation-engine,deployment_failure,low,eu-west,68.37,82.57,354.71,False,
2026-03-21 06:18:22.328330,payment-api,api_timeout,critical,ap-south,58.12,82.94,216.92,False,
2026-05-07 01:09:22.328330,analytics-pipeline,deployment_failure,medium,eu-west,62.41,80.6,272.19,False,
2026-04-02 22:59:22.328330,analytics-pipeline,latency_spike,low,ap-south,41.35,87.72,330.41,True,82.0
2026-05-03 17:49:22.328330,auth-service,cpu_overload,medium,us-east,55.62,74.75,259.52,False,
2026-03-02 17:32:22.328330,payment-api,cpu_overload,medium,ap-south,68.91,63.4,166.27,False,
2026-05-07 08:04:22.328330,search-api,cpu_overload,low,ap-south,64.62,84.07,263.49,True,156.0
2026-02-22 00:32:22.328330,notification-service,memory_leak,medium,ap-south,59.44,79.26,-7.88,False,
2026-03-03 00:58:22.328330,notification-service,latency_spike,low,eu-west,82.23,49.12,191.0,True,169.0
2026-03-09 13:11:22.328330,notification-service,cpu_overload,medium,ap-south,48.2,54.46,312.87,False,
2026-03-23 11:14:22.328330,search-api,latency_spike,critical,ap-south,57.98,74.16,216.25,False,
2026-03-21 07:14:22.328330,inventory-engine,api_timeout,medium,ap-south,72.16,70.92,117.36,False,
2026-04-21 15:45:22.328330,recommendation-engine,latency_spike,low,eu-west,79.94,64.07,95.47,False,
2026-04-10 21:34:22.328330,recommendation-engine,api_timeout,medium,us-east,58.58,88.01,288.02,True,85.0
2026-03-01 07:34:22.328330,search-api,cpu_overload,high,us-east,59.77,65.81,194.27,True,199.0
2026-04-15 00:03:22.328330,notification-service,database_failure,low,us-east,96.15,74.58,254.4,True,124.0
2026-05-07 13:51:22.328330,inventory-engine,api_timeout,medium,eu-west,80.45,72.87,199.28,True,17.0
2026-04-22 07:32:22.328330,recommendation-engine,deployment_failure,critical,eu-west,62.05,69.14,217.02,True,213.0
2026-04-18 22:13:22.328330,notification-service,network_issue,high,eu-west,75.91,70.62,278.61,True,132.0
2026-04-01 21:04:22.328330,recommendation-engine,api_timeout,high,us-east,63.79,70.94,60.14,True,28.0
2026-02-21 16:37:22.328330,recommendation-engine,database_failure,critical,eu-west,78.74,74.16,299.84,True,154.0
2026-04-16 14:36:22.328330,payment-api,latency_spike,high,us-east,21.56,95.06,208.83,False,
2026-04-22 17:17:22.328330,notification-service,latency_spike,low,us-east,81.62,57.52,269.02,True,230.0
2026-04-24 15:46:22.328330,search-api,cpu_overload,critical,us-east,49.2,62.51,373.12,True,107.0
2026-05-14 01:45:22.328330,notification-service,database_failure,medium,us-east,62.14,72.61,289.61,False,
2026-05-12 00:53:22.328330,recommendation-engine,database_failure,critical,ap-south,72.44,71.81,249.2,False,
2026-03-04 14:35:22.328330,notification-service,network_issue,low,eu-west,101.05,69.31,236.09,True,105.0
2026-04-14 18:15:22.328330,analytics-pipeline,cpu_overload,high,eu-west,80.76,83.27,314.96,True,159.0
2026-04-02 09:19:22.328330,recommendation-engine,database_failure,low,eu-west,74.58,56.28,350.67,True,40.0
2026-03-14 18:39:22.328330,inventory-engine,deployment_failure,critical,ap-south,47.8,73.63,159.66,False,
2026-05-05 04:09:22.328330,notification-service,database_failure,medium,us-east,64.04,73.95,245.71,False,
2026-05-03 22:31:22.328330,recommendation-engine,database_failure,high,ap-south,71.33,89.36,256.28,False,
2026-04-02 13:16:22.328330,analytics-pipeline,database_failure,critical,ap-south,61.34,81.57,315.16,False,
2026-04-05 12:05:22.328330,analytics-pipeline,latency_spike,high,us-east,46.59,77.17,276.09,True,111.0
2026-03-26 14:23:22.328330,inventory-engine,deployment_failure,low,ap-south,60.54,86.51,208.0,False,
2026-04-24 13:27:22.328330,search-api,deployment_failure,medium,ap-south,66.88,67.92,221.25,True,154.0
2026-04-04 23:57:22.328330,auth-service,database_failure,critical,eu-west,48.56,52.72,347.56,True,13.0
2026-03-27 14:43:22.328330,search-api,latency_spike,medium,eu-west,52.3,58.1,47.73,False,
2026-04-20 04:14:22.328330,recommendation-engine,memory_leak,critical,ap-south,55.42,54.12,351.36,True,110.0
2026-04-03 01:16:22.328330,analytics-pipeline,database_failure,critical,ap-south,80.15,61.74,400.19,True,185.0
2026-05-06 03:52:22.328330,notification-service,memory_leak,high,ap-south,79.73,66.1,20.05,False,
2026-03-31 21:35:22.328330,recommendation-engine,cpu_overload,medium,us-east,99.36,53.33,88.37,False,
2026-03-30 00:09:22.328330,inventory-engine,network_issue,high,ap-south,80.34,99.28,330.74,False,
2026-05-01 05:30:22.328330,auth-service,cpu_overload,high,eu-west,73.46,77.14,288.27,False,
2026-03-09 12:51:22.328330,inventory-engine,network_issue,medium,ap-south,76.38,73.37,228.34,False,
2026-04-19 20:55:22.328330,recommendation-engine,cpu_overload,high,us-east,64.06,60.95,197.55,True,151.0
2026-03-18 03:24:22.328330,notification-service,api_timeout,critical,us-east,39.61,68.82,140.91,True,79.0
2026-05-14 21:37:22.328330,inventory-engine,network_issue,low,us-east,48.45,72.16,331.36,False,
2026-03-20 00:31:22.328330,inventory-engine,network_issue,critical,eu-west,78.77,51.15,140.83,True,216.0
2026-03-30 16:58:22.328330,inventory-engine,database_failure,high,eu-west,79.11,58.21,202.03,True,162.0
2026-03-12 07:00:22.328330,notification-service,memory_leak,medium,eu-west,73.25,58.38,228.43,True,168.0
2026-04-27 12:52:22.328330,payment-api,latency_spike,critical,us-east,44.99,62.78,245.58,False,
2026-05-09 13:52:22.328330,search-api,deployment_failure,medium,eu-west,41.11,75.29,218.43,True,109.0
2026-03-20 07:15:22.328330,recommendation-engine,api_timeout,medium,us-east,73.29,72.69,329.13,False,
2026-04-22 18:01:22.328330,search-api,latency_spike,low,ap-south,66.88,64.85,229.78,True,141.0
2026-03-12 11:49:22.328330,search-api,deployment_failure,low,eu-west,73.15,70.59,223.25,False,
2026-02-27 10:13:22.328330,analytics-pipeline,memory_leak,low,us-east,54.47,62.05,107.79,False,
2026-05-01 18:30:22.328330,search-api,deployment_failure,high,eu-west,91.24,55.07,164.57,True,81.0
2026-03-28 00:47:22.328330,notification-service,latency_spike,high,us-east,54.22,80.74,196.4,False,
2026-03-21 08:32:22.328330,notification-service,database_failure,critical,eu-west,83.72,61.92,242.32,False,
2026-04-23 21:29:22.328330,auth-service,deployment_failure,low,us-east,52.47,95.74,124.99,True,192.0
2026-04-06 23:00:22.328330,search-api,cpu_overload,medium,eu-west,69.65,77.61,253.1,False,
2026-03-07 18:03:22.328330,inventory-engine,database_failure,medium,eu-west,62.22,68.44,223.5,False,
2026-03-04 10:55:22.328330,recommendation-engine,database_failure,high,eu-west,62.79,81.57,396.84,False,
2026-03-18 19:30:22.328330,payment-api,memory_leak,medium,us-east,56.64,53.56,212.94,False,
2026-02-22 13:10:22.328330,auth-service,latency_spike,high,us-east,103.7,60.36,351.13,True,119.0
2026-03-11 02:54:22.328330,inventory-engine,cpu_overload,high,ap-south,90.17,63.36,265.52,True,71.0
2026-03-20 05:31:22.328330,inventory-engine,network_issue,medium,eu-west,89.43,65.45,203.71,True,124.0
2026-04-20 19:17:22.328330,auth-service,api_timeout,high,ap-south,56.27,57.82,168.06,True,168.0
2026-02-24 08:11:22.328330,inventory-engine,cpu_overload,medium,eu-west,46.64,70.41,158.4,True,127.0
2026-05-04 18:52:22.328330,recommendation-engine,network_issue,high,us-east,68.51,51.33,246.47,False,
2026-03-10 19:03:22.328330,notification-service,deployment_failure,medium,eu-west,77.5,46.08,249.92,True,139.0
2026-04-08 01:34:22.328330,notification-service,network_issue,high,eu-west,83.42,55.48,353.81,True,20.0
2026-03-04 07:01:22.328330,notification-service,database_failure,medium,ap-south,71.29,61.54,215.54,True,47.0
2026-04-18 20:43:22.328330,analytics-pipeline,database_failure,critical,eu-west,73.37,70.91,263.1,True,188.0
2026-03-26 15:36:22.328330,recommendation-engine,latency_spike,critical,eu-west,51.19,72.03,106.9,False,
2026-05-06 17:16:22.328330,notification-service,api_timeout,critical,ap-south,63.33,59.15,161.16,True,148.0
2026-04-06 15:26:22.328330,search-api,deployment_failure,high,ap-south,83.54,83.1,268.73,True,106.0
2026-04-25 13:38:22.328330,analytics-pipeline,latency_spike,medium,ap-south,48.62,66.2,317.05,True,16.0
2026-04-10 03:56:22.328330,inventory-engine,network_issue,low,ap-south,67.13,97.83,251.47,True,233.0
2026-05-12 10:44:22.328330,recommendation-engine,latency_spike,high,us-east,67.88,66.29,230.68,True,201.0
2026-05-06 09:40:22.328330,analytics-pipeline,network_issue,critical,us-east,62.71,78.5,296.54,False,
2026-04-07 21:40:22.328330,analytics-pipeline,api_timeout,critical,eu-west,53.21,54.03,73.1,True,172.0
2026-03-01 10:11:22.328330,inventory-engine,latency_spike,medium,ap-south,72.62,56.76,47.77,False,
2026-03-31 14:14:22.328330,auth-service,network_issue,medium,eu-west,70.83,99.92,219.51,True,81.0
2026-04-06 14:04:22.328330,search-api,network_issue,critical,ap-south,77.58,70.98,212.09,False,
2026-03-04 18:51:22.328330,auth-service,memory_leak,critical,us-east,78.79,66.52,241.39,True,75.0
2026-05-01 13:46:22.328330,search-api,deployment_failure,low,eu-west,69.83,61.98,299.36,False,
2026-03-23 18:11:22.328330,analytics-pipeline,latency_spike,medium,eu-west,62.38,60.93,262.92,True,30.0
2026-03-25 16:01:22.328330,payment-api,api_timeout,low,eu-west,51.52,70.34,219.27,True,107.0
2026-04-08 18:35:22.328330,auth-service,database_failure,medium,eu-west,81.29,75.7,218.0,True,133.0
2026-04-22 09:36:22.328330,auth-service,deployment_failure,high,ap-south,77.27,86.68,264.62,False,
2026-04-27 03:59:22.328330,inventory-engine,memory_leak,medium,us-east,65.16,54.26,134.79,False,
2026-04-23 16:26:22.328330,payment-api,database_failure,medium,ap-south,60.42,62.69,205.04,False,
2026-03-29 03:14:22.328330,recommendation-engine,latency_spike,high,ap-south,65.85,76.36,214.36,False,
2026-03-08 04:54:22.328330,notification-service,cpu_overload,critical,us-east,72.3,70.77,61.96,True,81.0
2026-04-14 11:07:22.328330,auth-service,deployment_failure,critical,eu-west,50.91,68.27,123.22,True,81.0
2026-03-01 16:11:22.328330,search-api,memory_leak,critical,eu-west,74.0,88.37,317.5,False,
2026-02-19 15:21:22.328330,recommendation-engine,database_failure,medium,us-east,61.8,87.89,231.89,True,70.0
2026-04-30 05:19:22.328330,inventory-engine,network_issue,low,us-east,59.94,62.64,195.8,False,
2026-05-10 07:31:22.328330,notification-service,network_issue,medium,eu-west,59.18,72.04,232.85,False,
2026-04-14 09:34:22.328330,search-api,database_failure,low,eu-west,65.05,75.24,315.25,True,210.0
2026-03-10 09:33:22.328330,notification-service,network_issue,medium,us-east,79.24,52.18,15.69,True,227.0
